gender,num_of_module_created,num_of_modules_thirty_sec,num_of_problens,num_of_video,num_of_problem_uploads,average_grade,seventy_uploads,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,Grand_Total
1,5,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,6
1,39,22,19,6,8.0,1.0,0,0,0,0,0,0,0,0,0,1,1,40
1,70,67,36,13,34.0,1.0,0,1,0,0,0,0,0,0,1,1,1,71
1,49,15,27,1,4.0,1.0,0,0,0,0,0,0,0,0,0,1,0,50
2,7,0,3,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,8
1,29,13,11,3,6.0,1.0,0,0,0,0,0,0,0,0,0,0,1,30
2,23,12,7,4,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,24
1,88,63,44,15,26.0,0.99,0,1,0,0,0,0,0,0,1,1,1,89
2,3,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4
1,14,6,3,0,1.0,0.88,0,0,0,0,0,0,1,0,0,0,0,15
1,16,10,7,2,4.0,1.0,0,0,0,0,0,1,0,0,0,0,0,17
1,157,52,84,29,12.0,1.0,0,1,1,0,0,1,0,1,1,1,1,158
2,10,4,2,1,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,11
1,33,23,13,5,9.0,1.0,0,0,0,0,0,0,0,0,0,1,1,34
1,89,68,44,15,29.0,1.0,0,1,0,0,0,0,0,0,1,1,1,90
1,3,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4
2,8,4,2,1,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,9
1,13,1,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,14
1,15,6,6,3,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,16
1,78,45,37,14,16.0,1.0,0,1,0,0,0,0,0,0,1,1,1,79
1,6,1,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,7
2,26,12,11,5,1.0,0.5,0,0,0,0,0,0,0,0,0,0,1,27
1,46,36,22,7,16.0,1.0,0,0,0,0,0,0,0,0,1,1,1,47
1,9,0,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,10
1,4,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5
1,12,2,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,13
1,4,1,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,5
1,108,92,55,19,44.0,1.0,0,1,0,0,0,0,0,0,1,1,1,109
1,72,52,36,12,20.0,1.0,0,1,0,0,0,0,0,0,1,1,1,73
1,48,33,22,9,12.0,0.98,0,0,0,0,0,0,0,0,1,1,1,49
1,23,14,7,4,3.0,0.94,0,0,0,0,0,0,0,0,0,0,1,24
2,11,1,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,12
1,45,20,22,8,5.0,1.0,0,0,0,0,0,0,0,0,1,1,0,46
1,31,14,11,6,5.0,1.0,0,0,0,0,0,0,1,0,0,0,1,32
1,29,13,11,4,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,30
1,176,127,90,25,55.0,1.0,0,1,1,1,0,1,1,1,1,1,1,178
1,45,29,20,8,9.0,1.0,0,0,0,0,0,0,0,0,1,1,1,46
1,8,2,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,9
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
2,117,45,58,15,12.0,1.0,0,0,1,0,0,1,1,1,1,1,1,118
1,23,16,7,5,6.0,1.0,0,0,0,0,0,0,0,0,0,0,1,24
2,5,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,6
2,112,81,57,14,37.0,0.96,0,1,0,0,0,0,1,0,1,1,1,113
1,170,126,85,27,52.0,1.0,0,1,1,0,0,1,1,1,1,1,1,172
2,111,81,57,19,34.0,0.97,0,1,0,0,0,0,0,0,1,1,1,112
1,10,2,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,11
1,153,109,80,23,47.0,1.0,0,1,1,0,0,1,1,1,1,1,1,154
1,64,38,29,7,13.0,0.9,0,0,0,0,0,0,0,0,1,1,1,65
1,26,11,8,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,27
2,13,3,2,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,14
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,11,1,3,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,12
1,12,0,3,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,13
1,11,5,2,2,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,12
1,7,1,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,8
1,16,3,6,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,17
2,37,11,18,5,2.0,1.0,0,1,0,0,0,0,0,0,0,0,1,38
1,19,8,7,3,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,20
2,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,12,6,4,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,13
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,15,7,5,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,16
2,175,151,87,29,71.0,1.0,1,1,1,0,0,1,1,1,1,1,1,177
1,22,10,9,4,4.0,0.0,0,0,0,0,0,0,0,0,0,0,1,23
1,29,9,11,4,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,30
1,6,0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,7
1,78,51,38,11,21.0,0.93,0,0,0,0,0,0,0,0,1,1,1,79
2,25,6,11,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,26
1,25,16,7,4,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,26
1,13,7,2,1,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,14
1,3,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4
1,24,12,7,4,2.0,0.94,0,0,0,0,0,0,0,0,0,0,1,25
1,33,7,16,2,1.0,1.0,0,1,0,0,0,0,0,0,0,0,1,34
1,18,9,4,3,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,19
1,109,64,57,17,25.0,0.97,0,1,0,0,0,0,0,0,1,1,1,110
1,137,117,69,22,56.0,1.0,0,1,0,0,0,1,0,0,1,1,1,138
2,7,3,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,8
1,17,7,4,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,18
1,8,4,2,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,9
1,19,12,4,5,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,20
1,144,118,74,21,57.0,1.0,0,1,0,0,0,1,1,1,1,1,1,145
1,28,5,13,2,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,29
2,9,0,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,10
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,24,12,7,2,2.0,0.94,0,0,0,0,0,0,0,0,0,0,1,25
1,3,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4
1,25,15,7,4,2.0,0.81,0,0,0,0,0,0,0,0,0,0,1,26
1,18,10,4,2,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,19
1,10,3,2,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,11
1,10,2,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,11
2,33,4,21,0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,34
1,17,5,5,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,18
1,20,11,5,2,4.0,1.0,0,0,0,0,0,0,1,0,0,0,1,21
1,7,1,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,8
1,86,73,44,14,37.0,1.0,0,1,0,0,0,0,0,0,1,1,1,87
1,32,12,15,5,1.0,1.0,0,0,0,0,0,0,0,1,0,0,1,33
1,89,61,44,12,28.0,0.99,0,1,0,0,0,0,0,0,1,1,1,90
1,35,15,13,6,3.0,1.0,0,0,0,0,0,0,1,0,0,1,1,36
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,42,25,19,6,7.0,0.97,0,0,0,0,0,0,0,0,0,1,1,43
1,31,18,11,4,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,32
1,24,10,7,2,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,25
1,48,39,22,8,18.0,1.0,0,0,0,0,0,0,0,0,1,1,1,49
2,62,15,34,9,2.0,1.0,0,0,0,0,0,1,0,1,0,0,0,63
2,30,11,11,6,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,31
1,58,5,36,1,0.0,0.0,0,1,0,0,0,0,0,0,1,1,0,59
2,49,16,23,9,2.0,1.0,0,0,0,0,0,0,0,0,1,1,1,50
1,151,129,75,23,64.0,1.0,1,1,0,0,0,1,1,1,1,1,1,152
1,90,34,44,14,8.0,0.92,0,1,0,0,0,0,1,0,1,1,1,91
1,9,1,4,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,10
2,16,7,7,3,3.0,0.0,0,0,0,0,0,1,0,0,0,0,0,17
1,5,1,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,6
2,172,108,86,12,46.0,1.0,0,1,1,0,0,1,1,1,1,1,1,174
1,125,88,63,23,33.0,1.0,0,1,1,0,0,1,1,0,1,1,1,126
1,25,17,7,5,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,26
1,19,7,4,2,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,20
1,62,52,29,13,21.0,0.99,0,0,0,0,0,0,0,0,1,1,1,63
1,137,38,74,19,10.0,1.0,0,1,1,0,0,1,1,1,1,1,1,138
1,72,42,36,12,16.0,0.98,0,1,0,0,0,0,0,0,1,1,1,73
1,173,147,87,30,75.0,1.0,1,1,1,0,0,1,1,1,1,1,1,174
2,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,50,22,25,6,5.0,0.81,0,0,0,0,0,0,0,0,1,1,0,51
1,151,44,82,24,10.0,0.9,0,1,1,0,0,1,1,1,1,1,1,152
2,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,44,22,22,4,9.0,1.0,0,0,0,0,0,0,0,0,1,1,1,45
1,14,7,2,2,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,15
1,36,27,19,3,11.0,1.0,0,0,0,0,0,0,0,0,0,1,0,37
1,56,51,25,11,24.0,1.0,0,0,0,0,0,0,0,0,1,1,1,57
2,49,38,22,6,17.0,0.91,0,0,0,0,0,0,0,0,1,1,1,50
1,63,46,29,11,18.0,0.94,0,0,0,0,0,0,0,0,1,1,1,64
1,173,88,86,2,41.0,0.97,0,1,1,0,0,1,1,1,1,1,1,175
2,13,5,5,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,14
2,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
2,71,48,36,11,18.0,0.93,0,1,0,0,0,0,0,0,1,1,1,72
2,7,2,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,8
1,8,4,2,1,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,9
1,118,80,60,17,34.0,1.0,0,1,0,0,0,1,0,0,1,1,1,119
2,173,107,86,12,48.0,1.0,0,1,1,0,0,1,1,1,1,1,1,175
2,24,6,7,0,2.0,0.94,0,0,0,0,0,0,0,0,0,0,1,25
2,22,10,7,4,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,23
1,16,8,6,3,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,17
1,138,122,69,24,58.0,1.0,0,1,0,0,0,1,0,0,1,1,1,139
1,28,13,11,4,3.0,0.88,0,0,0,0,0,0,0,0,0,0,1,29
2,25,20,7,5,6.0,1.0,0,0,0,0,0,0,0,0,0,0,1,26
1,174,93,86,16,51.0,1.0,0,1,1,0,0,1,1,1,1,1,1,175
1,19,4,9,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,20
1,73,59,36,12,29.0,1.0,0,1,0,0,0,0,0,0,1,1,1,74
1,4,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,5
1,23,9,7,5,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,24
1,4,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5
1,7,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,8
1,22,4,7,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,23
1,48,32,22,8,14.0,1.0,0,0,0,0,0,0,0,0,1,1,1,49
1,43,27,19,7,8.0,1.0,0,0,0,0,0,0,0,0,0,1,1,44
1,15,7,4,2,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,16
1,29,6,8,2,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,30
1,32,10,11,4,2.0,1.0,0,0,0,0,0,0,1,0,0,0,1,33
1,30,11,11,6,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,31
2,17,5,4,2,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,18
2,174,136,86,32,54.0,0.97,0,1,1,0,0,1,1,1,1,1,1,176
2,16,4,7,2,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,17
1,100,46,50,15,12.0,1.0,0,1,0,0,0,0,0,0,1,1,1,101
1,27,2,12,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,28
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,4,1,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
2,23,10,7,5,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,24
2,14,7,7,1,3.0,1.0,0,0,0,0,0,1,0,0,0,0,0,15
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,164,119,83,27,51.0,0.92,0,1,1,0,0,1,1,1,1,1,1,165
1,7,1,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,8
2,31,19,11,5,6.0,1.0,0,0,0,0,0,0,0,0,0,0,1,32
1,22,12,7,4,4.0,1.0,0,0,0,0,0,0,0,0,0,0,1,23
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,174,164,86,31,82.0,1.0,1,1,1,0,0,1,1,1,1,1,1,175
1,90,56,46,6,36.0,1.0,0,1,0,0,0,0,1,0,1,1,1,91
2,5,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,6
1,42,24,19,6,6.0,1.0,0,0,0,0,0,0,0,0,0,1,1,43
1,13,5,6,2,2.0,1.0,0,0,0,0,0,1,0,0,0,0,0,14
1,35,15,13,5,3.0,1.0,0,0,0,0,0,0,0,0,0,1,1,36
1,32,17,11,5,3.0,1.0,0,0,0,0,0,0,1,0,0,0,1,33
1,9,1,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,10
1,44,32,19,9,11.0,1.0,0,0,0,0,0,0,0,0,0,1,1,45
1,7,0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,8
1,25,14,7,3,3.0,0.94,0,0,0,0,0,0,0,0,0,0,1,26
1,28,13,11,3,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,29
1,4,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5
1,136,81,69,17,34.0,0.96,0,1,0,0,0,1,0,0,1,1,1,137
1,6,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,7
1,13,1,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,14
1,18,9,4,2,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,19
1,4,1,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5
1,30,10,11,5,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,31
1,144,49,74,15,5.0,1.0,0,1,0,0,0,1,1,1,1,1,1,145
1,133,67,69,12,31.0,0.97,0,1,0,0,0,1,1,1,1,1,1,134
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,11,0,7,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,12
1,20,6,7,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,21
1,14,1,5,0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,15
1,30,7,13,4,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,31
1,13,7,6,1,3.0,1.0,0,0,0,0,0,0,0,0,0,1,0,14
1,171,90,86,8,39.0,1.0,0,1,1,0,0,1,1,1,1,1,1,172
2,10,1,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,11
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,17,5,4,1,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,18
1,140,107,67,26,42.0,1.0,0,1,0,0,0,1,1,0,1,1,1,141
1,30,17,11,5,3.0,0.94,0,0,0,0,0,0,0,0,0,0,1,31
1,160,103,80,29,38.0,1.0,0,1,1,0,0,1,1,1,1,1,1,161
1,126,90,63,23,37.0,0.91,0,1,0,0,0,1,1,0,1,1,1,127
1,24,13,7,0,6.0,1.0,0,0,0,0,0,0,0,0,0,0,1,25
2,17,11,7,3,5.0,1.0,0,0,0,0,0,1,0,0,0,0,0,18
1,67,46,34,10,20.0,0.95,0,1,0,0,0,0,1,0,1,1,1,68
1,43,15,19,7,2.0,1.0,0,0,0,0,0,0,0,0,0,1,1,44
1,25,13,7,3,2.0,0.94,0,0,0,0,0,0,0,0,0,0,1,26
1,8,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,9
1,80,56,39,13,24.0,1.0,0,1,0,0,0,0,0,0,1,1,1,81
1,3,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4
1,3,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4
2,14,1,4,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,15
1,18,6,4,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,19
1,28,4,10,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,29
1,7,0,3,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,8
1,21,10,7,4,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,22
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,47,34,22,8,14.0,1.0,0,0,0,0,0,0,0,0,1,1,1,48
2,24,9,7,1,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,25
1,47,29,22,9,12.0,1.0,0,0,0,0,0,0,0,0,1,1,1,48
2,20,4,7,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,21
1,5,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,6
1,24,17,7,4,4.0,1.0,0,0,0,0,0,0,0,0,0,0,1,25
1,6,2,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,7
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,151,115,79,26,49.0,0.97,0,1,0,0,0,1,0,1,1,1,1,152
1,36,9,15,6,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,37
1,7,1,2,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,8
2,61,4,38,0,0.0,0.0,0,1,0,0,0,0,0,0,1,1,0,62
1,157,79,82,21,25.0,0.95,0,1,1,0,0,1,0,1,1,1,1,158
1,75,57,36,8,28.0,1.0,0,1,0,0,0,0,1,0,1,1,1,76
1,33,6,18,2,2.0,1.0,0,1,0,0,0,0,0,1,0,0,0,34
1,57,43,25,12,15.0,1.0,0,0,0,0,0,0,0,0,1,1,1,58
1,23,13,7,5,4.0,0.94,0,0,0,0,0,0,0,0,0,0,1,24
1,23,5,7,3,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,24
2,16,6,7,3,2.0,1.0,0,0,0,0,0,1,0,0,0,0,0,17
1,174,134,86,29,56.0,1.0,0,1,1,0,0,1,1,1,1,1,1,176
1,174,146,86,26,72.0,1.0,1,1,1,0,0,1,1,1,1,1,1,176
2,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,12,1,4,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,13
1,22,8,9,3,1.0,0.88,0,0,0,0,0,0,0,0,0,0,1,23
1,174,161,86,34,78.0,1.0,1,1,1,0,0,1,1,1,1,1,1,175
2,17,4,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,18
1,33,7,13,4,1.0,1.0,0,0,0,0,0,0,1,0,0,0,1,34
1,24,9,11,3,2.0,1.0,0,0,0,0,0,1,0,0,0,0,0,25
1,23,14,7,5,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,24
1,24,9,7,0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,25
1,13,6,2,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,14
2,13,3,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,14
1,48,10,22,1,3.0,1.0,0,1,0,0,0,0,1,0,1,0,0,49
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
2,7,0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,8
1,9,2,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,10
1,153,93,79,21,37.0,0.94,0,1,1,0,0,1,0,1,1,1,1,154
1,35,19,13,4,4.0,1.0,0,0,0,0,0,0,0,0,0,1,1,36
1,9,3,2,1,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,10
1,23,13,7,4,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,24
1,27,1,12,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,28
1,54,37,24,10,12.0,0.94,0,0,0,0,0,0,0,0,1,1,1,55
1,36,19,17,5,6.0,0.91,0,0,0,0,0,0,1,0,0,1,1,37
2,14,1,6,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,15
1,22,13,7,6,4.0,1.0,0,0,0,0,0,0,0,0,0,0,1,23
2,30,4,12,3,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,31
1,3,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4
1,111,102,57,18,54.0,1.0,0,1,0,0,0,0,1,0,1,1,1,112
1,171,82,86,29,32.0,1.0,0,1,1,0,0,1,1,1,1,1,1,173
1,23,15,7,4,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,24
2,80,51,42,13,21.0,0.9,0,1,0,0,0,0,0,0,1,1,1,81
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,43,13,22,6,5.0,1.0,0,1,0,0,0,1,0,0,0,0,0,44
1,172,129,87,28,55.0,1.0,0,1,1,0,0,1,1,1,1,1,1,174
1,57,28,27,6,9.0,1.0,0,0,0,0,0,0,1,0,0,1,1,58
1,10,1,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,11
1,34,20,13,6,5.0,0.97,0,0,0,0,0,0,0,0,0,1,1,35
1,29,3,10,0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,1,30
1,174,168,87,33,84.0,1.0,1,1,1,0,0,1,1,1,1,1,1,176
1,11,8,2,3,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,12
2,149,95,78,25,36.0,0.91,0,1,0,0,0,1,1,1,1,1,1,150
1,17,3,4,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,18
2,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,12,1,3,0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,13
2,174,137,87,31,54.0,1.0,0,1,1,0,0,1,1,1,1,1,1,175
1,16,6,7,3,2.0,1.0,0,0,0,0,0,1,0,0,0,0,0,17
1,23,7,7,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,24
1,42,25,19,9,7.0,1.0,0,0,0,0,0,0,0,0,0,1,1,43
1,36,4,16,1,2.0,0.0,0,0,0,0,0,0,0,0,1,0,0,37
1,52,26,24,8,7.0,0.77,0,0,0,0,0,0,0,0,1,1,1,53
1,74,40,36,9,14.0,1.0,0,1,0,0,0,0,1,0,1,1,1,75
1,49,28,22,5,10.0,1.0,0,0,0,0,0,0,0,0,1,1,1,50
1,7,0,3,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,8
1,9,1,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,10
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,127,14,72,4,4.0,1.0,0,1,1,0,0,1,1,1,1,1,1,128
1,35,19,17,5,5.0,0.97,0,0,0,0,0,0,0,0,0,1,1,36
1,46,12,24,5,5.0,1.0,0,0,0,0,0,0,0,0,1,1,0,47
2,71,49,36,12,19.0,1.0,0,1,0,0,0,0,0,0,1,1,1,72
1,19,11,4,3,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,20
1,53,23,25,5,7.0,1.0,0,0,1,0,0,0,0,0,1,1,1,54
1,23,3,8,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,24
1,95,69,46,17,28.0,1.0,0,1,0,0,0,0,0,0,1,1,1,96
1,123,52,57,19,8.0,1.0,0,0,1,0,0,1,1,1,0,0,1,124
1,25,7,11,4,1.0,0.0,0,0,0,0,0,0,0,0,0,1,1,26
1,8,1,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,9
1,88,48,42,14,17.0,0.89,0,1,0,0,0,0,1,1,1,1,1,89
1,73,52,36,10,24.0,1.0,0,1,0,0,0,0,0,0,1,1,1,74
1,47,13,22,8,2.0,1.0,0,0,0,0,0,0,0,0,1,1,1,48
1,117,84,60,19,34.0,1.0,0,1,0,0,0,1,0,0,1,1,1,118
2,26,6,11,3,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,27
1,116,33,61,1,10.0,1.0,0,1,0,0,0,0,1,0,1,1,1,117
2,28,10,11,3,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,29
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
2,11,5,2,1,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,12
1,4,2,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5
1,3,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,44,27,19,8,8.0,0.83,0,0,0,0,0,0,0,0,0,1,1,45
1,95,52,52,1,22.0,1.0,0,1,0,0,0,0,0,0,1,1,0,96
1,36,17,13,8,1.0,1.0,0,0,0,0,0,0,0,0,0,1,1,37
1,21,4,7,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,22
1,7,1,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,8
1,103,72,52,16,30.0,1.0,0,1,0,0,0,0,0,0,1,1,1,104
